object_id,creation_date,payment_term,total,consumer_id,consultant_id
3656,1996-06-07,2010-12-20,5163.0,5220,27
3657,1970-05-30,2001-08-28,2046.6,6412,4447
3658,1995-01-24,2008-05-02,9171.0,4887,3902
3659,1979-12-09,2017-09-02,8098.6,5654,1819
3660,1972-09-11,1981-04-04,2427.5,5264,839
3661,1973-03-04,2021-06-25,5297.3,6844,943
3662,1988-05-03,2018-06-15,1608.2,4594,1866
3663,1972-10-22,2005-08-13,8644.1,5896,528
3664,1993-11-16,2018-05-18,9343.2,5921,1446
3665,1977-08-03,1980-05-10,7460.4,4742,5564
3666,1988-07-17,2004-01-25,9101.8,6819,4276
3667,2004-09-09,2018-11-12,1979.4,4991,5118
3668,1983-10-13,1993-10-05,9819.4,5868,1041
3669,1974-04-08,2020-08-14,6091.8,5682,4042
3670,1980-03-22,2010-03-30,2541.2,6655,4288
3671,1984-10-28,2017-06-15,7737.6,4612,3902
3672,1978-04-29,1998-06-20,9274.3,4576,2698
3673,1995-02-14,2020-05-27,4266.3,5052,2824
3674,1975-01-13,1996-11-29,990.1,6258,1834
3675,1987-04-07,1999-04-26,9849.1,6300,544
3676,1996-01-01,2018-02-27,3146.2,5215,4387
3677,1987-09-04,2022-01-26,9016.8,5515,192
3678,1972-11-27,2003-12-17,4469.0,5373,5013
3679,1978-08-24,1996-06-04,4468.2,5948,4778
3680,1981-06-23,1989-04-12,9573.3,5611,2243
3681,1987-03-19,1997-02-28,3789.1,6431,5597
3682,2001-01-07,2019-07-24,5450.2,4509,3195
3683,2011-08-04,2015-05-06,9684.8,5133,600
3684,1970-09-20,2005-10-22,9644.9,6636,4021
3685,1998-06-01,1999-04-04,1482.1,4742,4096
3686,1978-02-22,1980-11-26,4307.9,5997,4494
3687,1985-05-10,2012-07-03,1301.8,4972,3700
3688,1985-04-29,1985-05-15,3104.5,4236,1192
3689,1985-09-18,1987-01-04,3020.2,5243,5490
3690,1979-04-02,1994-12-30,4110.6,6930,1089
3691,1995-10-06,1996-10-29,4083.4,5912,2808
3692,1998-10-10,2009-09-29,6453.0,5788,3734
3693,1980-12-16,2017-07-19,5109.0,5212,2282
3694,1993-06-20,2000-07-25,5562.9,5402,1099
3695,1997-10-19,1999-12-24,6427.0,6004,4216
3696,2004-05-02,2014-07-19,2268.0,5289,441
3697,2001-11-24,2007-01-30,9361.7,4650,98
3698,1985-02-17,2003-04-30,6503.7,4329,5527
3699,2002-10-19,2003-09-10,2329.8,4297,2372
3700,1975-10-01,2020-02-15,1067.4,5549,1901
3701,2008-11-24,2019-02-04,4357.2,4734,5772
3702,1976-04-30,1989-01-26,4705.5,6441,3862
3703,2022-04-22,2022-08-04,5115.8,5754,2793
3704,1980-01-04,2006-11-11,1093.7,6906,5286
3705,1974-01-18,1983-05-21,8435.3,6075,3749
3706,1977-09-23,2007-01-31,7251.4,4167,540
3707,1978-12-12,2017-08-07,2985.5,5831,3481
3708,1994-09-29,2006-11-24,1621.1,6933,2090
3709,2001-11-29,2011-11-24,9106.5,6201,4338
3710,1987-01-27,2021-10-17,6370.0,5832,4799
3711,1989-10-11,2002-04-27,9682.2,5624,2445
3712,2009-10-29,2021-06-25,9183.7,6107,5638
3713,1993-04-27,2009-05-08,7029.7,4985,2277
3714,1970-05-13,1979-01-04,2316.4,4490,3671
3715,1996-04-26,2018-10-31,1290.5,6151,29
3716,2003-03-25,2008-10-19,1513.3,4052,1062
3717,1974-06-19,2023-03-03,5395.2,4603,4523
3718,1970-10-11,2000-05-28,5334.1,6737,3818
3719,1999-03-26,2006-05-22,9207.9,5677,1306
3720,1990-10-25,1994-06-12,9897.2,6114,4995
3721,1988-06-11,2016-12-03,6411.0,4072,2890
3722,1984-02-12,2004-08-05,9167.5,6091,3636
3723,1973-03-08,1986-03-13,2166.0,4415,5577
3724,1971-02-16,1981-03-15,6114.7,5835,5944
3725,1992-08-15,2001-01-28,4438.3,4184,5517
3726,1988-10-20,2008-11-09,1301.9,6355,1514
3727,1981-06-14,2017-02-11,2058.9,4655,2507
3728,1989-09-05,2005-07-03,9610.8,6696,3156
3729,1987-09-25,2015-05-31,2367.2,6770,2434
3730,1978-08-13,1979-04-18,2110.4,4810,2093
3731,1981-12-26,2011-06-22,9698.7,5150,3113
3732,1984-08-27,2002-10-21,1609.4,5724,3660
3733,1970-11-15,2023-09-06,5756.4,4389,4979
3734,1978-04-22,1983-12-21,9086.8,6434,3578
3735,1970-12-05,1979-12-09,9908.3,5749,742
3736,2001-05-07,2005-07-31,7938.6,4414,2767
3737,1997-08-12,2001-08-14,6751.8,4257,2053
3738,1986-04-10,1995-04-11,6258.3,5738,345
3739,1988-02-12,2012-04-11,5539.9,4928,2420
3740,1971-08-22,2018-09-05,7694.2,5769,1734
3741,2008-09-25,2016-02-05,9561.9,5673,4364
3742,1992-07-11,2012-08-13,9881.2,4538,4218
3743,1977-02-26,1994-01-15,5048.0,5609,2044
3744,1985-05-01,2018-06-04,3201.1,6895,2484
3745,1977-09-03,2021-01-07,6338.3,4198,2494
3746,1973-08-27,1988-09-28,5541.1,4797,155
3747,1986-04-15,2006-12-25,4323.3,4025,2196
3748,1979-01-03,2007-05-16,9287.4,6890,652
3749,1990-08-27,1995-12-13,1034.1,5370,269
3750,1973-10-26,1980-07-25,6532.9,4881,1008
3751,1982-03-29,2011-06-12,8863.1,4052,3091
3752,1980-08-17,1981-07-05,1191.5,6514,4316
3753,1980-09-24,1998-03-03,8195.2,4778,826
3754,1992-11-13,2001-11-07,8033.5,4902,3139
3755,1975-12-17,2021-11-11,826.8,5439,402
3756,2012-06-01,2017-12-21,4299.8,5943,4117
3757,1996-04-02,1998-01-21,2755.1,6218,4287
3758,2016-12-11,2021-10-31,8799.1,6991,1949
3759,1976-07-09,1994-01-14,6214.0,5526,5041
3760,1981-10-23,1987-05-10,4793.0,4535,3893
3761,1988-01-01,1994-07-22,1289.3,6709,4424
3762,1995-03-14,2019-10-04,8553.5,6937,2231
3763,2007-01-03,2018-07-15,8111.8,5953,2705
3764,1984-04-17,2007-02-24,5989.7,6831,1565
3765,2020-07-02,2020-10-22,2840.3,5534,1487
3766,1973-07-21,2013-03-01,4991.9,6661,2404
3767,1995-06-09,2017-05-08,8973.0,6796,4658
3768,1971-03-02,2000-02-09,9971.1,5265,411
3769,1975-02-17,1975-05-17,3307.6,4313,2899
3770,1997-11-27,2023-11-07,6679.3,6745,2341
3771,1976-04-03,1988-10-23,6728.9,6188,2305
3772,1991-11-08,2018-01-17,7580.4,5210,3956
3773,1977-11-29,1980-09-12,2723.2,6557,3432
3774,2009-06-14,2022-09-13,8781.5,5091,1466
3775,1974-08-14,1975-10-02,3459.7,5273,2648
3776,1996-06-30,2015-09-18,1719.5,4440,4228
3777,1992-02-14,1995-05-28,7256.5,5609,1928
3778,1987-09-09,2014-04-01,9774.6,6288,4034
3779,1974-11-23,2010-09-14,2086.8,6245,5364
3780,1986-11-23,1991-02-09,2675.7,4633,4927
3781,1984-12-17,2004-02-22,594.8,4577,3628
3782,1973-06-25,1990-07-16,9713.8,4885,4308
3783,2003-06-24,2010-07-01,5961.0,5599,2803
3784,1985-07-13,1987-02-01,4040.7,4901,3439
3785,2013-07-24,2017-04-06,4268.8,5408,3672
3786,1995-08-23,2012-03-01,557.7,4952,4427
3787,1977-12-22,2021-03-19,3890.5,4743,1774
3788,1978-05-19,1999-07-01,4120.0,5220,4976
3789,1971-06-25,1990-09-09,862.3,6155,2743
3790,1999-08-03,2021-03-13,4923.8,6998,1997
3791,1973-05-21,1978-02-23,2120.3,4756,647
3792,1977-10-12,1980-05-08,7118.0,4325,2668
3793,2000-08-03,2022-04-12,4792.0,5985,5306
3794,2012-06-24,2023-01-29,4507.6,5374,3162
3795,1994-06-20,2014-07-20,8294.4,5719,3483
3796,1998-12-13,1999-01-09,6468.3,6701,2250
3797,2010-05-02,2021-05-30,8365.8,5960,5659
3798,1974-05-21,2014-09-18,7676.5,4786,3441
3799,1973-08-20,2006-05-23,8051.3,6413,416
3800,1974-02-24,1996-03-26,7011.0,4424,5624
3801,1987-03-13,2019-06-20,9894.8,4536,776
3802,1977-05-28,1990-11-29,4514.3,5978,1346
3803,1997-06-03,2019-08-24,4198.6,5056,4537
3804,1987-02-09,2021-09-08,9421.5,6794,4095
3805,1978-04-17,2013-04-20,1045.2,4985,2459
3806,1977-07-01,2010-09-12,2373.0,6055,5485
3807,1978-01-09,1998-12-18,4317.0,6766,2328
3808,1978-06-07,2003-11-12,911.9,4366,4443
3809,2007-07-06,2022-09-18,2109.0,4620,5019
3810,2000-10-18,2008-03-04,8671.0,6248,2188
3811,1983-08-10,2016-08-23,2751.0,4652,1086
3812,1992-08-28,1999-08-28,5800.3,5228,2631
3813,1988-11-23,2016-06-30,5566.5,6034,2551
3814,1987-09-23,2010-04-19,4725.8,6075,3563
3815,1995-01-26,2022-08-01,5006.0,6215,2423
3816,2002-03-20,2022-10-31,1553.9,6444,3048
3817,1980-06-15,2023-12-23,3061.0,4199,2151
3818,1986-03-25,2018-03-01,3634.6,5447,2080
3819,1981-11-22,1987-06-25,3302.5,4433,4775
3820,1975-11-30,2001-09-09,549.5,5335,1563
3821,1970-07-27,1993-01-19,2776.6,4355,1146
3822,1998-04-16,2016-08-22,7102.3,5408,4666
3823,1976-04-22,2005-04-20,5463.3,6636,295
3824,1983-01-01,1991-12-14,6843.3,4394,231
3825,2010-09-14,2018-07-24,514.1,4387,3948
3826,1995-03-05,2017-11-23,7854.2,5847,5664
3827,1995-03-18,2013-12-08,5405.1,5927,2159
3828,1993-01-04,1994-09-10,6418.8,6710,2157
3829,2006-05-30,2011-11-05,2915.2,5215,2799
3830,1982-03-23,2015-11-27,3697.9,4319,5773
3831,1975-02-15,2007-07-08,8176.8,6254,3768
3832,1976-12-09,1999-04-10,6805.7,6122,5239
3833,2015-12-04,2019-01-16,5230.8,4880,4245
3834,1993-10-07,2017-05-23,9536.6,4206,4996
3835,1974-01-16,2006-12-06,5398.9,6955,4426
3836,1996-01-06,2014-06-20,4403.0,6347,768
3837,1999-01-01,2011-11-12,6153.4,6299,1063
3838,2002-06-14,2013-06-06,5273.1,4035,72
3839,2000-01-20,2022-04-02,3117.7,4142,4034
3840,2007-01-18,2007-08-16,759.3,6312,2367
3841,1972-03-23,1974-12-08,9468.4,6338,2458
3842,1987-04-23,1997-10-29,3529.3,5702,5284
3843,1974-01-28,1984-10-29,5605.1,5288,1265
3844,1998-02-14,2020-01-20,7162.9,4114,3538
3845,2007-10-13,2019-05-26,3704.6,5765,3326
3846,1998-03-29,1999-07-16,3538.4,5113,5292
3847,1990-11-17,2022-03-24,7196.6,6213,2582
3848,1985-10-21,2001-09-27,7471.8,5610,2789
3849,2000-04-21,2023-05-15,1134.9,6382,1199
3850,1985-02-26,2019-05-03,1614.1,6881,2053
3851,1992-12-12,1996-01-10,9076.2,5556,4373
3852,1970-06-19,2006-12-25,2182.2,4211,5736
3853,2015-05-03,2020-09-09,6103.6,4632,2302
3854,1989-06-30,2007-11-26,5013.8,5718,1406
3855,1989-10-18,1989-12-17,4579.6,4219,5662
3856,1977-01-22,2003-12-15,3905.4,4854,5623
3857,1972-07-24,2001-01-05,5179.9,6780,163
3858,1995-07-01,1998-06-28,9944.0,4092,887
3859,1973-06-15,1999-10-06,855.9,5651,3080
3860,1995-04-25,2007-08-02,2725.6,5889,3671
3861,1975-12-29,1978-02-14,9162.7,4099,4459
3862,1986-01-07,2005-07-01,4546.8,6763,4138
3863,1974-06-09,1983-08-27,4064.6,4131,287
3864,1971-08-05,2012-03-12,8739.1,6812,878
3865,1995-04-11,2017-07-25,4850.3,5988,506
3866,1995-04-04,2020-04-09,2360.2,4292,1117
3867,1988-12-05,2005-06-27,6138.2,6701,4668
3868,2006-09-28,2019-08-18,2627.9,6988,620
3869,1975-01-13,1993-07-13,5445.7,4430,4248
3870,1983-03-25,2014-10-24,4061.2,4410,4054
3871,1976-03-04,2023-12-16,5293.2,5194,3775
3872,1980-11-21,2005-07-02,8997.1,6896,2962
3873,1998-12-16,2012-10-14,3613.8,5215,910
3874,1998-03-21,2008-08-12,2534.8,5056,5305
3875,1985-11-12,2008-01-17,7505.9,5879,4274
3876,1977-10-08,1989-06-28,4217.4,6397,2547
3877,1998-08-27,2000-05-24,4029.8,4599,5643
3878,1979-05-12,1993-03-07,6157.1,6381,1390
3879,2013-11-02,2021-08-05,4371.6,6667,4016
3880,1970-02-09,1989-02-06,1076.7,4673,3881
3881,1983-04-12,1994-02-23,1039.5,6456,1618
3882,1988-02-19,2006-07-02,1401.9,6951,5955
3883,1990-02-22,2019-10-30,3548.4,5328,2673
3884,1995-12-31,2003-12-03,6324.1,4851,843
3885,1991-09-16,1993-01-05,774.0,5353,3849
3886,1978-09-03,1981-01-20,9876.1,4588,1984
3887,2004-03-09,2004-11-26,5251.0,4421,1363
3888,1983-12-20,2012-08-12,5000.4,4199,1469
3889,1991-02-03,2009-02-21,7775.8,5617,1343
3890,1996-11-17,2005-04-07,9471.9,5662,3878
3891,1974-01-13,1974-07-19,505.3,5675,740
3892,1970-09-13,2018-03-06,8600.5,5423,3150
3893,1984-08-08,2008-08-09,2934.5,4711,4621
3894,1976-09-25,1999-10-01,732.8,6420,5962
3895,1990-01-28,1997-03-12,3110.3,5171,4537
3896,1995-12-07,2018-11-09,1998.1,5460,2993
3897,1972-09-23,2009-11-21,3709.3,6891,4723
3898,1996-07-29,2009-04-28,6627.6,6587,1453
3899,1972-08-22,2002-10-04,3631.4,5842,3728
3900,2007-12-07,2020-01-29,9521.6,5913,5849
3901,1982-07-15,2000-07-14,1535.3,4409,712
3902,1991-12-28,1998-04-30,4549.0,6889,4955
3903,1995-04-23,2021-04-11,5168.8,4732,4683
3904,1974-10-25,1986-10-17,9468.2,5123,4887
3905,1977-02-04,2009-09-13,4804.6,4956,5807
3906,1973-01-14,1987-03-20,2761.7,5832,5762
3907,1976-06-29,1996-01-31,3920.2,4028,5597
3908,1996-12-15,2023-12-06,2602.3,5966,5131
3909,1992-06-12,2020-12-03,2522.6,5932,1669
3910,1999-11-13,2012-12-07,3130.8,5817,5253
3911,1974-07-01,1985-06-14,8653.1,4487,238
3912,1972-11-22,2006-02-13,9861.4,4709,4764
3913,2002-11-15,2008-01-21,7582.7,6384,1633
3914,1994-05-30,2018-05-05,7463.6,4943,2503
3915,1991-03-22,2012-08-16,8371.6,5689,863
3916,1980-05-23,1991-11-12,8107.7,6192,2795
3917,1984-09-16,2020-02-13,4114.3,5500,599
3918,1984-04-10,2002-10-18,6768.1,5181,2560
3919,2009-04-24,2019-02-22,8558.5,4166,2638
3920,1974-04-17,2018-02-02,9779.6,6601,1897
3921,1994-04-15,2022-11-12,5973.9,4952,578
3922,1989-01-03,2003-04-15,7885.0,5729,4708
3923,1992-09-15,1998-11-27,9484.5,5705,899
3924,2004-09-17,2017-03-03,7909.9,5118,3329
3925,1986-05-03,2012-11-07,8930.1,4670,5710
3926,1971-05-04,2011-06-22,8444.9,4161,2462
3927,1988-05-21,2001-07-02,1923.9,6686,413
3928,1974-07-23,1991-10-27,4820.6,4732,1182
3929,1995-09-24,2007-10-04,8273.9,5553,3626
3930,1979-11-30,2005-12-16,9619.2,6608,2522
3931,2002-03-20,2008-11-04,7590.6,6673,5988
3932,2003-03-08,2004-12-24,9672.2,6147,3307
3933,2011-06-07,2023-03-29,9485.5,5985,1696
3934,1970-07-01,1988-05-08,3351.4,6832,2948
3935,1989-03-24,2020-01-09,1947.1,5851,4884
3936,1978-09-23,2016-05-29,4976.9,5077,2802
3937,1987-06-04,1988-02-19,1648.8,5573,5775
3938,1978-12-10,2008-07-30,8546.2,5121,5410
3939,1973-02-28,1995-01-24,2756.4,6531,4969
3940,1996-02-01,1998-03-04,6340.4,4201,4291
3941,1997-05-08,2008-08-30,1232.5,6714,2404
3942,1982-06-21,2002-05-02,4406.1,5988,2932
3943,2000-09-24,2005-04-01,897.0,4854,1850
3944,1971-11-02,2015-02-05,5164.9,5683,3102
3945,2014-11-13,2015-06-25,7416.8,4590,4727
3946,1982-08-18,2002-05-12,3444.1,6873,2958
3947,1983-10-05,2022-10-06,7431.0,6423,3464
3948,1970-10-28,1991-11-13,7314.0,4465,3496
3949,1980-08-30,1985-12-09,1549.6,5676,5005
3950,2002-03-11,2016-09-13,1953.9,5303,930
3951,1983-11-04,1988-08-22,8615.1,4185,532
3952,1979-09-09,2021-11-10,4577.3,5844,1179
3953,1991-06-15,2001-11-30,4611.8,6687,5435
3954,1988-09-26,1989-12-28,600.3,5151,3309
3955,1994-11-22,2013-04-06,1073.5,5981,2764
3956,1992-03-22,2016-07-17,2897.5,4573,2412
3957,1975-12-22,2018-12-24,7499.6,6973,5746
3958,2003-01-17,2004-11-07,920.8,6532,4762
3959,1971-05-04,2018-05-05,7438.2,5889,3954
3960,1981-09-08,1995-05-24,9140.7,6295,2054
3961,1974-05-26,1977-08-27,2572.0,5458,1026
3962,1979-03-13,2023-07-06,3160.8,4238,4767
3963,1988-08-11,1999-09-05,2396.0,4651,4922
3964,1983-09-28,2013-09-14,7229.7,4177,468
3965,1996-04-16,2012-02-23,2405.0,6955,4868
3966,1978-04-16,1980-06-22,3828.9,5419,5552
3967,2003-01-03,2007-10-01,1802.3,4865,1182
3968,1992-08-15,2006-12-07,2274.0,5807,1597
3969,1988-03-11,2005-11-12,7115.3,4676,2540
3970,1988-08-21,2009-07-20,2541.2,5439,3844
3971,1999-03-11,2018-06-28,2974.9,6864,3463
3972,2000-05-29,2021-03-06,5212.6,4857,5937
3973,1977-06-04,1989-04-24,4489.0,5300,1882
3974,1984-02-25,1987-08-20,9743.7,4955,1853
3975,1982-04-14,2016-06-01,2361.1,6406,4321
3976,1982-02-21,1996-01-08,5436.9,5060,3783
3977,1987-01-21,2023-05-29,5557.2,6478,3274
3978,1971-08-07,2021-06-21,6399.9,4165,4511
3979,2006-03-06,2022-08-09,9670.4,6955,879
3980,2006-08-31,2010-08-16,6489.6,6542,5901
3981,2004-03-26,2014-11-24,7924.0,6764,1671
3982,1974-11-14,2011-01-29,611.0,6925,429
3983,1985-12-15,2018-06-23,5839.6,6158,512
3984,1988-07-07,2008-04-10,553.6,4270,4113
3985,1990-04-29,2000-07-19,8809.2,6251,1762
3986,1997-03-29,2008-01-23,2236.2,6337,2174
3987,1981-07-06,2000-12-28,7794.4,6993,3339
3988,1971-12-28,1985-03-06,2275.0,5699,4345
3989,1978-09-05,2002-02-18,5030.8,5901,3584
3990,1976-02-17,2003-07-10,3021.9,5658,5908
3991,1986-07-29,2016-10-13,5823.8,4466,4850
3992,1971-05-12,2009-02-28,9074.3,6034,1843
3993,1986-11-13,2012-02-06,5954.2,6509,5958
3994,2013-08-13,2018-04-21,7611.5,6617,3140
3995,2007-10-27,2021-06-11,9893.8,5515,4518
3996,2007-05-23,2013-07-07,2822.1,5109,2446
3997,1970-04-08,1998-08-10,762.0,4474,3724
3998,1971-07-24,2015-12-06,6374.1,6534,1563
3999,1997-04-18,2017-04-05,5987.9,6862,3054
4000,1979-12-08,1994-02-25,9605.3,4407,2468
4001,1985-10-07,1992-01-30,9734.0,4293,4719
4002,1995-03-11,2022-04-17,1412.7,6190,2164
4003,1988-10-09,2013-04-09,4944.1,4713,5443
4004,2004-06-13,2010-10-21,9691.9,4179,3163
4005,1982-11-18,2010-05-13,718.7,6552,2920
4006,1982-06-09,1992-08-25,8339.1,4469,2990
4007,1993-11-05,2010-09-04,6427.0,5755,3290
4008,1994-01-10,2000-05-13,5524.1,6264,4269
4009,2000-05-19,2015-03-05,2160.5,5279,4562
4010,1972-01-16,2001-02-23,9655.6,5693,3408
4011,1985-02-20,2015-09-21,6199.0,6577,2811
4012,2010-09-18,2017-08-01,3378.8,5067,3488
4013,1993-04-15,1998-12-30,6130.3,5843,1318
4014,2001-06-09,2009-10-05,1888.8,4112,480
4015,1991-10-15,2006-08-14,2907.3,4576,2283
4016,1990-03-04,1991-12-02,8738.4,6045,1320
4017,1985-09-23,1991-01-29,5219.2,4878,1910
4018,1980-07-28,1985-07-31,5542.3,5525,2289
4019,1991-07-06,2005-01-19,561.0,6129,891
4020,1976-08-18,2017-05-01,3398.2,5239,23
4021,1974-10-20,2006-04-08,4574.0,5969,2904
4022,1979-06-17,2019-04-06,8947.5,4668,3814
4023,1988-09-25,2002-12-26,5429.4,6783,5327
4024,1972-01-25,2010-03-11,1656.5,6124,1198
4025,1974-03-24,2007-08-20,971.2,4447,4271
4026,1973-12-04,2012-06-12,3185.2,6517,2539
4027,1985-09-16,1986-08-13,7033.4,6576,3722
4028,2021-08-22,2023-11-07,9982.4,5636,5718
4029,2013-02-07,2016-08-22,9579.6,5367,5785
4030,2011-05-29,2014-02-12,6365.3,5965,4332
4031,1981-02-22,2012-05-14,2389.1,5524,856
4032,1970-02-16,1982-11-16,1701.9,4400,3755
4033,2004-04-12,2015-08-08,5102.1,5229,3308
4034,2004-09-30,2006-05-19,3611.4,5050,624
4035,1971-11-02,1974-04-20,8074.0,5691,992
4036,1974-01-21,2015-01-26,5725.8,6574,886
4037,1984-01-17,2021-10-23,1760.9,4957,2051
4038,1983-09-19,2015-03-12,2936.1,5668,4972
4039,2004-09-21,2022-01-21,7398.5,4522,1748
4040,1974-06-09,1976-05-25,6467.8,6460,23
4041,1994-01-28,2014-02-12,5698.4,6985,3939
4042,1972-01-11,2012-08-23,6983.1,5125,3325
4043,2006-12-14,2019-10-10,9999.5,4506,1580
4044,1980-06-21,2004-04-15,3711.7,5750,313
4045,1988-03-22,2010-08-16,4740.8,6819,3872
4046,1978-10-30,1988-07-07,7477.2,6250,4744
4047,1981-08-13,1996-10-22,4341.0,6479,3178
4048,2004-03-11,2010-09-18,5515.4,6332,1170
4049,1999-08-10,2009-07-22,6384.7,6842,1582
4050,1976-05-22,1991-04-13,8683.1,5133,3701
4051,1995-01-05,2014-06-27,5996.8,5956,4824
4052,1982-12-18,2014-11-13,6839.6,5447,3193
4053,1984-07-10,1991-10-13,2988.1,5768,4056
4054,1981-06-07,1997-11-22,7178.8,4147,4385
4055,2000-02-18,2020-12-16,3397.5,6517,2882
4056,2003-11-09,2005-07-21,7998.1,6839,5163
4057,1983-10-06,2008-11-03,3401.8,6368,5841
4058,1978-10-09,1988-05-05,8043.2,6322,4490
4059,1980-02-27,2019-07-19,3853.5,6890,985
4060,1990-02-25,1993-05-06,6582.0,5187,5367
4061,2001-07-15,2009-11-23,5000.9,5331,2309
4062,1974-08-10,1993-11-12,9429.3,4556,3656
4063,1973-02-21,2004-02-03,4586.1,6783,810
4064,2017-07-27,2022-03-23,7084.3,6598,4260
4065,1984-05-25,2008-02-23,9059.8,5358,1684
4066,1977-10-28,2023-12-08,7935.9,5921,2297
4067,1985-04-24,2004-03-04,5111.9,4281,4160
4068,1980-03-03,2001-04-07,7354.7,5446,901
4069,1978-10-11,2019-11-12,689.0,4158,1607
4070,1971-11-09,1999-06-23,9297.2,4358,3864
4071,1977-01-28,2016-10-25,4488.6,4076,3030
4072,2015-06-12,2021-11-28,2222.0,6850,1644
4073,1996-01-27,2014-07-03,5361.0,6792,3670
4074,1975-01-11,2005-02-27,7869.3,6405,4339
4075,1972-06-23,2020-04-16,1844.4,4372,374
4076,1975-10-09,2017-07-26,607.8,4308,4214
4077,1975-01-13,1977-08-04,8299.8,6635,1518
4078,1974-07-10,2008-07-29,6087.8,4092,730
4079,1987-07-04,2006-09-05,5536.1,6220,4539
4080,1997-08-30,2014-10-24,1968.0,5906,185
4081,1992-04-06,1997-11-20,2349.8,5154,3663
4082,1984-08-27,2013-07-22,4662.2,6525,2344
4083,1996-04-09,2014-05-21,3585.8,4349,1124
4084,1995-02-03,2021-02-07,2266.1,5143,163
4085,2000-07-23,2023-12-16,7766.9,5062,394
4086,1997-08-14,2003-02-16,9956.8,6327,2839
4087,2003-09-09,2005-04-09,6313.7,6669,5295
4088,1985-04-13,1985-11-15,3693.9,4085,509
4089,2004-01-30,2021-05-30,9857.6,4438,634
4090,1977-12-15,1979-10-18,1272.7,5133,1814
4091,2002-05-21,2004-05-09,4357.5,6503,4969
4092,1989-05-05,2023-06-14,5528.8,6826,2106
4093,1987-04-23,2010-05-21,6308.3,4877,1853
4094,1983-08-26,2001-11-21,4043.8,5967,3112
4095,1991-06-05,2015-07-24,921.6,4839,1120
4096,1993-08-06,2004-09-28,2889.4,5674,2212
4097,1990-12-12,2013-03-26,5986.0,6262,5974
4098,2004-08-08,2011-06-29,6352.6,4500,3071
4099,2001-04-21,2005-10-31,6984.3,4495,2003
4100,2004-02-05,2010-12-09,6481.8,4965,5276
4101,1985-02-16,1997-05-21,896.3,4542,5702
4102,2002-11-19,2018-01-19,9142.1,6176,3155
4103,1977-07-29,1978-09-05,4465.8,6943,2347
4104,2004-10-20,2016-04-10,4060.1,5584,3526
4105,1978-08-28,2015-02-23,1558.3,4806,5426
4106,2000-02-28,2005-03-21,5982.1,4143,1754
4107,1981-06-10,2012-02-16,643.0,5764,3638
4108,1976-12-14,1981-10-01,4737.5,5101,3459
4109,2003-01-25,2022-09-19,2288.1,6111,2455
4110,1971-09-20,2002-01-08,3468.2,4927,2892
4111,1999-08-12,2011-04-03,9996.5,4881,5001
4112,2000-05-14,2007-04-22,4830.9,6973,3942
4113,2001-02-16,2007-05-09,4212.6,6496,4135
4114,1993-05-30,2002-08-27,8289.6,5714,5526
4115,1975-04-15,2014-03-08,9983.6,6799,5894
4116,1970-11-03,2001-05-08,2821.0,6152,3262
4117,1983-04-24,1993-06-05,4252.8,6542,4870
4118,2010-05-04,2011-07-08,7200.2,5841,4551
4119,1993-08-21,1999-08-01,1132.0,5399,4055
4120,2012-06-05,2015-01-05,5261.0,6012,5592
4121,1990-11-27,2019-02-24,7684.7,4461,1888
4122,1979-09-13,2008-11-06,837.2,4821,5206
4123,2000-10-09,2004-07-12,8916.6,5882,4069
4124,1970-11-16,2023-01-26,5344.9,4506,5438
4125,1971-11-02,1995-04-07,3469.9,6088,2693
4126,2016-04-09,2019-08-29,9847.0,5573,2873
4127,1974-05-12,1980-10-21,2449.8,5428,1434
4128,1976-08-18,1979-08-18,3751.6,5990,2404
4129,2012-07-24,2017-03-22,3884.7,5008,4160
4130,1975-12-11,1985-07-10,8722.3,4580,2320
4131,1982-02-06,2011-06-09,6340.6,5724,4062
4132,1991-11-14,2007-11-30,3692.0,5144,3525
4133,1975-04-30,1995-10-21,7771.3,5413,5902
4134,1979-01-23,1997-10-01,7512.0,6441,4563
4135,2008-11-09,2022-02-19,9301.7,4588,2063
4136,1994-01-17,2016-11-20,6276.1,5840,3628
4137,1970-12-10,2022-01-03,5692.6,4177,684
4138,1996-03-26,2012-07-10,9190.1,6001,2176
4139,1995-05-17,2001-03-23,6397.6,5703,5419
4140,1974-09-25,2020-06-12,911.2,5664,5610
4141,1971-04-24,2013-06-28,7242.4,5481,5097
4142,2000-09-02,2007-03-02,2357.2,5500,4126
4143,1985-06-14,2000-04-06,6590.3,6274,2213
4144,2005-08-06,2006-06-16,6490.3,5529,4930
4145,1970-02-04,2008-01-15,9065.0,4117,3474
4146,1996-09-25,1999-04-08,2215.3,5081,3427
4147,1986-04-17,2022-01-08,3046.2,5960,784
4148,1988-12-17,2016-10-04,725.6,5569,1126
4149,1970-12-09,2004-10-19,8125.0,6776,185
4150,2000-10-13,2017-04-16,9522.2,5041,2079
4151,1982-06-04,2003-12-13,8740.9,4465,1119
4152,1980-08-16,1986-06-23,6654.5,4118,3013
4153,1970-12-10,1975-11-26,8724.6,4972,3868
4154,1972-11-03,1975-09-14,2663.9,4362,3273
4155,1996-12-16,2020-02-25,1442.3,6107,3520
4156,1989-05-10,1994-05-07,2274.1,4808,2190
4157,1991-12-13,2021-12-10,946.8,4092,5316
