consultant_id,consumer_id,utility_id,consumption_volume,sum
5281,5374,1108,3988.75,4894.76
2186,4959,6640,9823.81,25805.86
3185,6396,4501,7330.33,48932.53
4973,6468,5152,4408.99,10047.91
80,4492,1784,5442.08,58476.43
2104,5350,1001,2551.84,1258.58
3577,4661,610,4372.37,36216.83
5600,6484,6532,6324.6,15103.43
5613,4177,6079,140.09,76970.68
5681,4370,6485,3630.37,16602.38
5047,5347,999,9378.69,5139.86
2208,4326,1470,7339.54,22404.02
5467,4248,3755,5243.76,73310.9
792,5443,2263,2911.08,23861.13
1516,4175,5349,9647.54,68253.54
5070,4805,6154,6628.45,14861.63
5161,5778,5414,6204.17,57154.75
3687,5664,2722,1054.19,22075.7
5741,6631,6724,407.34,51108.31
3278,5213,135,2405.76,15527.27
4286,5380,1007,6421.54,21862.35
521,5547,5544,8460.66,67028.63
1388,5082,944,7656.69,65255.02
2463,6936,3064,7980.17,46257.04
5455,5663,1696,331.74,51140.23
3901,5682,5225,3631.94,20992.72
274,5694,5333,8130.46,75492.45
3810,6671,2325,5992.58,68356.31
1222,4849,1220,5760.29,23966.96
1150,6511,6593,5520.77,1844.74
4384,4489,2046,945.1,78988.28
166,6705,1728,3105.52,42574.84
2729,5597,4640,1783.01,78989.4
2942,5905,3338,311.41,57058.03
3296,4395,3850,3358.03,48168.62
2642,4584,5603,777.77,50835.18
2041,5096,6145,6971.99,37101.33
863,5937,6026,6910.05,48409.59
525,5720,4043,3563.78,49861.47
4310,6535,1529,7545.27,4200.8
5038,6844,455,8661.29,72350.32
677,6336,6513,467.59,70293.64
2625,6908,4588,1240.35,61951.1
452,6297,6502,625.4,75624.59
4219,6997,1964,2576.55,20223.81
3530,5279,133,2325.45,36238.65
5122,5944,31,6214.18,38126.81
369,5179,2910,5441.58,32252.21
5058,6690,625,4703.27,33510.86
2831,5897,1857,4447.86,68649.46
3091,5553,6179,7563.65,17134.07
3385,5286,897,9722.94,4644.01
277,5364,485,800.76,6456.4
2889,4842,732,2867.17,17222.22
180,6147,1300,658.25,2658.39
3545,4016,998,3628.59,33251.42
3602,5381,2176,2957.62,21929.06
678,4259,781,9985.22,54029.5
2442,5530,602,8307.97,27519.75
4495,4303,314,4022.67,18605.67
5618,4555,6467,3609.28,9384.43
4495,5947,178,2236.76,65843.27
3144,4432,3853,9456.86,28196.12
2420,6268,2000,5912.08,58554.98
1027,6232,6957,770.62,77483.84
126,5570,6170,5454.99,66543.28
5330,4532,2021,3331.26,873.04
3448,6107,6094,4107.95,65383.87
2530,4375,1040,793.57,45908.33
3440,5985,1171,7913.23,46972.15
4880,6559,4437,9684.29,61854.58
4068,5331,5321,3674.68,77264.8
4670,5118,6463,5023.9,30000.05
2689,6194,5954,4072.07,62634.95
3474,5642,6689,1857.67,10311.51
5191,4754,649,5164.97,39127.84
1638,4616,3880,6226.51,12252.6
749,6488,1007,3430.28,35756.93
4343,6972,3998,1008.05,8948.88
5414,5824,5480,7524.34,15559.8
4539,4588,5429,2541.76,24742.85
1424,5811,3659,7251.24,43956.7
4273,5288,3754,1952.81,71138.09
282,5805,538,2132.94,12975.99
4360,5271,6414,2755.01,1025.88
5157,4571,5691,9379.16,13208.77
2227,4887,4869,7537.3,76685.02
5113,5378,2750,2621.85,14114.61
3291,5629,4329,7986.45,43529.42
1678,4267,2094,3531.11,602.18
5649,6486,3813,8791.87,9740.77
2184,5970,1328,6032.07,45851.44
942,6543,2175,5744.27,29310.44
5680,4087,3125,4881.58,71314.53
3047,5535,889,9156.69,28566.23
585,4894,5739,1245.5,67625.43
2737,4895,454,2805.95,24742.83
3166,5062,1135,2245.93,43915.0
2512,6193,3047,9512.87,36592.35
3105,5497,5493,6677.52,2379.11
3019,6109,1788,8162.38,47466.28
5150,5672,1505,8252.54,75031.86
1050,5961,4002,8558.88,59020.64
2805,5047,2202,1613.12,78657.2
218,4204,692,8191.64,3599.68
1052,5439,4577,344.05,38869.95
4099,4454,6679,7573.91,74408.83
4023,6044,4158,1998.87,47183.73
3660,4267,2139,8542.02,63424.87
1944,6907,6525,2002.35,78440.33
4755,4633,700,2578.41,43988.78
5790,4846,320,501.72,70542.8
3451,6700,5124,9658.25,43410.65
4920,6555,1372,2882.67,15970.24
3960,4954,1244,2092.63,23655.78
3335,6595,2475,6781.34,5087.68
425,6401,448,4541.85,35498.85
1627,5082,6290,4718.64,64613.74
2609,4429,3603,2037.83,28079.97
4833,5720,667,6497.29,34033.89
2889,4282,3525,4622.62,41830.72
4373,4249,4552,1246.84,63836.72
4857,4635,840,8062.75,75617.91
5752,4010,1244,4182.22,51606.87
5661,4778,2776,5240.83,44242.85
4911,5029,4486,3307.8,19970.0
3676,5007,4746,3319.92,32310.82
5466,4908,1602,1451.52,43132.13
1550,5962,4079,6969.79,36415.33
3640,5549,1748,4100.37,7701.1
4299,4990,3547,6232.55,45792.37
4768,5143,3590,7238.08,43006.64
4442,5212,2256,3639.31,53954.94
5202,5387,3442,2649.36,12342.7
637,6075,62,2617.03,36750.61
1744,6410,5372,5753.57,12456.81
3778,4016,4840,6257.36,61589.99
2358,4853,2928,859.71,53777.72
962,5045,1127,9699.18,30592.64
2005,4228,4737,2081.14,47894.96
1121,5983,3404,350.53,18369.24
359,4162,531,7699.09,73827.51
4575,6713,736,3148.14,55050.62
926,4375,6293,4079.02,36818.61
3352,4889,5200,1210.6,27411.83
3832,5026,2760,7199.43,79886.15
2846,4227,5792,5830.18,12551.85
1895,5584,5472,4093.84,12752.24
5904,6099,357,4428.44,9937.45
2298,4201,5309,1737.88,46498.89
3193,6053,2046,5275.01,67464.09
4782,5244,6792,8344.67,54105.08
4711,6675,4836,9405.49,43411.06
4820,4049,6399,6206.9,35668.51
140,5036,2160,447.14,2277.29
1119,5488,6401,1586.7,76625.87
1305,6059,5752,5167.08,59512.29
5953,4183,6026,599.47,27211.71
1313,6242,3330,5457.55,6288.57
4591,6866,1714,1006.64,71224.08
2114,4852,1107,8251.3,64240.51
4483,6386,2942,7255.28,1400.58
2891,5887,1059,4937.46,10652.78
182,4544,6375,490.41,46127.63
1076,6733,3151,8217.56,11331.86
4269,6893,4576,110.4,547.18
1778,6359,882,7241.71,17473.37
860,5991,38,2431.85,33689.91
1185,4520,6016,4727.84,16582.96
4827,4210,198,3904.21,10477.38
4543,4911,443,3169.64,66473.71
2801,6517,4614,4390.02,79402.13
4189,5043,6940,245.16,22966.07
3152,5527,6051,8682.19,73283.91
2859,6726,5865,4955.74,78429.36
4254,5097,3846,2579.92,3650.35
1898,6588,4135,3757.39,28955.25
4143,6112,1598,6901.9,8681.2
3582,6678,508,9413.85,35851.56
3421,4765,5171,7998.8,55719.75
1297,4022,424,8262.77,57578.81
5708,5224,5736,897.17,73428.14
3539,6603,3778,3622.93,33379.97
97,6545,2217,1310.52,27823.68
3699,5537,3869,544.71,36029.17
4550,4126,463,1640.61,7070.66
2610,6850,3807,9654.75,32576.36
5589,4377,2724,4054.73,11818.48
2408,6103,5940,8430.66,75494.5
4574,6281,2185,924.62,35456.29
4809,4031,1027,3416.19,51349.55
2999,5670,4672,3935.47,29956.38
4380,4552,5761,4098.71,6521.84
599,4308,980,7790.47,77178.23
228,6225,6274,9437.91,56732.41
472,5441,494,3827.74,30719.3
5243,6358,1964,2823.28,42912.99
3440,4867,95,4285.51,63855.97
4508,5818,5049,1870.86,20664.05
1402,6256,4258,4838.54,49170.19
5190,6018,4981,4690.65,61480.61
320,5364,2742,4801.13,70877.7
2468,4585,2256,8295.57,19849.2
1757,6991,2146,2039.76,56274.65
3227,5448,1778,8139.13,64169.59
3129,5801,1209,9145.25,62516.55
1919,6960,921,2657.81,48000.33
3376,6033,603,9966.99,72170.03
1055,5461,2367,9199.47,56966.95
4332,5564,2829,420.74,14916.28
1869,4386,4158,7565.89,56480.02
466,5470,3948,7718.49,34671.64
5668,4737,2449,6210.87,507.16
644,6710,294,5862.02,56236.37
3996,5111,678,5730.38,4057.48
3611,4238,1523,2188.3,13308.29
4880,5519,5178,7688.94,48466.17
159,6471,3473,5143.02,56796.18
1475,5477,3396,5765.43,51196.66
5521,4203,2638,5203.89,25974.64
2996,5194,2880,3201.37,6251.03
5187,5022,1976,4553.72,11173.36
4284,6647,2835,2221.1,58496.03
1800,6205,3538,1402.05,8649.54
4409,5263,4113,3423.21,7549.35
2646,6491,2141,6886.37,3628.39
925,5731,1007,7000.04,22100.79
5128,5651,4969,8310.1,53051.88
3787,4651,1171,3310.37,52145.86
5665,6348,4990,4220.08,72198.47
3250,5569,50,9171.63,27647.8
3525,6209,3461,8240.66,68405.53
2742,4716,774,206.42,21671.54
5425,4914,6366,1623.86,56509.18
3891,6972,181,9054.35,17890.98
2781,4926,1364,8165.38,25790.09
2578,5194,1612,9063.18,11906.18
953,6885,6743,6120.54,42957.11
1465,5933,633,6728.64,42913.47
789,5401,1235,696.97,73481.29
2682,6252,3571,1024.86,65972.27
4946,5706,3209,4940.17,1479.88
4667,6327,698,3817.33,75848.92
1902,6178,4108,5498.03,4056.61
3354,4364,586,6838.4,73681.29
2711,5416,792,6781.09,53275.24
5607,4839,5971,5777.25,42683.67
3767,6974,4544,414.42,40962.13
1642,6022,728,8282.58,32986.41
580,6596,5684,7156.66,32776.03
3545,4302,1439,2026.61,27250.72
4549,4386,3110,8999.01,18757.14
2658,6021,5076,1475.53,24261.28
3142,5997,225,6261.76,51327.65
5376,5602,2240,9625.69,7646.71
5117,6991,5351,8923.21,6053.23
4688,5884,4549,6012.68,50506.82
2520,5128,3107,4059.09,2274.16
5415,5828,5874,8950.54,79375.73
4748,5287,4457,2490.83,54785.9
31,5443,3502,7848.16,58895.68
1252,5595,1400,8784.08,30399.47
3334,5704,3974,8560.07,52165.75
4909,4843,3246,7932.44,19648.92
4298,6849,2346,5310.54,34042.29
1964,5692,3203,2455.16,13015.17
5286,5946,4410,5935.46,54745.84
4671,5513,1752,574.03,16712.52
3381,7001,3496,5344.0,14069.78
644,5012,1271,6526.29,45046.38
4166,4473,825,8952.21,38526.08
1946,6403,3757,8465.65,38013.63
830,5159,2995,7073.78,55756.14
4249,4727,4205,3472.44,55516.79
5200,4194,789,9678.34,59651.26
851,6514,5643,7734.04,12723.11
4013,5253,1142,271.76,43539.45
3734,5440,6770,3869.2,28323.12
5711,6917,4540,4688.65,7357.34
2526,6011,547,9305.75,38798.15
5065,5678,6746,4013.99,63021.47
2710,4046,6947,2760.85,70060.92
2970,5040,1660,4378.67,15146.16
2770,4585,3291,964.59,15939.19
5861,6072,2572,4885.62,68576.67
996,6669,4284,6330.28,39319.66
393,5692,896,5301.62,79826.24
5816,4679,4542,5464.97,65520.78
880,4823,3360,6861.68,21228.65
2745,6128,3808,4671.21,42538.6
2834,4647,1676,4625.03,16776.11
1778,4895,2483,9459.67,70297.32
4642,6661,4466,7555.25,58075.91
3242,6423,4116,9349.86,57356.51
4369,4625,4597,220.76,63038.78
1828,6909,738,5758.92,22166.32
2139,4987,3005,5175.76,48051.79
418,5606,1020,5215.49,46247.73
5264,5951,2237,4395.67,59279.0
4794,5550,1351,7645.57,59858.11
726,4618,5817,5671.58,65714.58
680,5671,4617,8143.92,50353.19
5681,5234,4487,8153.27,48789.18
590,4508,4170,711.96,78618.56
4384,5962,2688,8791.56,55051.57
3753,4671,1372,4185.17,4533.4
2746,4943,3717,6879.02,65559.93
5013,4334,6006,2196.93,3204.96
3759,6504,5607,1153.77,52119.9
4668,5356,1246,6050.39,17081.06
1247,5789,295,6329.1,26855.31
3849,6764,1773,8714.57,43720.26
5490,4567,5735,2656.03,47030.27
5978,6267,5507,1169.24,34737.84
1428,4074,5898,6406.97,36273.77
1804,6056,2165,9266.78,28716.0
2907,5360,5327,3832.68,33962.36
5090,4969,1674,842.8,20193.16
664,6705,6162,3608.63,65921.2
1091,4144,5628,3146.83,38872.56
3432,4192,5988,5646.22,45843.06
4556,6802,6755,6490.59,53254.03
2871,4095,381,839.38,63523.63
5625,6049,4414,4181.78,55674.75
483,4198,6131,8710.3,15754.58
3535,5552,958,6179.8,72580.29
5081,5022,6482,3792.29,16985.39
1134,4507,822,5018.2,55148.7
1309,6434,875,1996.33,28507.72
642,6052,3737,3749.81,57651.4
5007,6139,2227,5437.06,3567.58
1423,6171,3627,9247.81,15229.42
2829,4604,2173,106.52,47078.6
5723,6659,5400,8174.71,16763.83
4541,6125,4596,7796.6,27393.11
347,5033,2410,3652.84,36206.26
520,4420,4389,8290.85,44645.18
1373,6588,3840,5801.75,71608.4
722,5018,1381,8595.03,36975.42
4435,4647,5254,2014.55,30624.11
880,4160,198,3104.31,14303.09
5509,6885,5186,6850.48,17585.64
3889,4845,1403,6076.62,35621.42
5873,4213,109,8382.41,51487.45
2265,4729,1290,8223.26,24463.39
1253,6410,5412,2347.63,4444.76
4056,4025,988,1790.53,74291.47
1607,5991,4519,332.75,35360.0
883,6733,3102,2495.17,66350.55
5349,5487,4442,6941.51,31719.08
1075,4779,6458,8336.57,49886.51
684,5942,1140,5962.45,56380.61
3491,4107,1016,4917.5,66769.51
4411,5443,772,8260.42,52139.81
3272,5725,80,1264.07,55359.58
2934,5099,2199,3059.3,36011.14
5587,6161,4230,4269.38,28735.96
924,6410,723,571.39,22253.83
3934,4571,2593,4332.19,76844.7
4957,6616,5077,6913.74,10678.07
11,5144,853,7226.96,73042.87
1595,4979,482,2268.2,66832.15
1549,6948,1154,7576.8,46840.13
5913,5946,6052,5211.53,57529.83
3170,6194,6532,9975.94,38549.07
5574,6295,3166,5388.11,26911.52
2728,5426,5492,7799.31,21301.38
5006,6365,5491,4492.31,39221.32
3706,6695,3278,7530.99,11359.15
4967,4450,557,9079.15,69148.74
4664,6813,2120,6870.18,77274.48
388,6379,3608,256.5,46020.44
3645,6091,1725,9618.35,12023.29
417,6894,1541,3805.35,34674.33
4555,4723,3898,4666.96,49138.38
318,5468,369,2278.14,73515.24
2913,5405,3099,6590.78,26505.54
70,4585,3589,2595.06,43837.43
2020,6313,4626,389.15,1195.05
1658,5258,2389,4524.79,75078.28
2796,6949,6329,3813.71,69005.34
4541,4065,456,9689.74,45518.6
5578,5572,1500,4295.29,9995.72
561,4518,1671,5058.13,7925.74
2317,4385,5301,7729.82,53140.7
517,5408,5286,2477.77,64086.66
490,6466,2669,2300.54,42329.11
2165,5335,6389,8114.7,36506.05
988,5699,1677,6341.69,29127.09
4805,4668,1055,9406.22,36325.09
5537,6049,41,4159.88,17047.23
4864,5425,773,3473.69,10697.11
5850,5304,354,7008.2,73779.33
3069,6090,807,8447.48,71108.38
5991,6878,5568,796.55,61150.83
3390,6637,1540,9461.47,45343.18
3182,5133,6188,8524.29,1858.43
5991,5340,4550,437.51,66794.66
1294,6303,1672,2984.86,51379.47
3600,6279,6853,6105.95,25815.75
3012,4441,1702,1469.0,60759.33
4778,4797,2305,2822.22,47020.05
1418,5731,6216,8040.78,9765.95
3174,6901,2953,5353.98,40364.57
1271,5706,5714,4331.1,7633.78
1313,4773,6175,6232.47,62496.55
2183,5719,1695,7805.35,23589.44
2121,4611,380,8158.39,47373.29
1208,4895,6339,2152.77,47458.89
1895,5093,4948,1800.93,49043.31
1496,5443,2209,8552.01,30576.35
5267,4907,3624,7517.24,24428.59
3548,6679,5495,6948.59,27303.86
5775,6589,5133,558.56,5783.85
811,4894,1759,705.59,64678.94
2623,4820,5739,6739.15,49914.48
4949,5475,4859,6509.24,74829.59
4194,6871,5781,6729.02,57115.21
3252,5514,28,1882.16,503.52
2170,4640,1822,875.47,72974.15
653,5688,6431,1127.34,1903.25
3327,6624,3023,1075.47,37507.19
5699,6417,1601,4956.73,76996.87
5281,6452,881,3468.7,75566.58
5449,5615,1693,4326.83,27158.64
4039,5065,4815,3612.88,36129.06
1120,4660,4463,4297.52,59112.36
5893,6885,2221,454.34,51328.14
1593,7002,449,1066.48,31720.0
3607,6892,2553,7762.92,24549.39
3956,4735,785,7917.11,76925.31
5036,4163,3492,6216.78,76199.18
1125,6018,4929,3666.42,75265.81
367,6883,3602,4730.72,16072.92
285,6204,604,8807.05,28193.47
343,6962,939,3547.1,68325.53
2212,4692,3035,7749.66,76946.58
2916,4477,3747,9910.26,37501.19
2661,5334,3982,8208.28,56402.85
4020,6907,2866,6938.45,42967.18
3324,6239,993,1479.03,10702.15
69,6798,3119,5300.67,11779.04
2660,4056,1462,4074.37,65342.35
5190,6894,2713,9394.88,34587.95
5996,5226,1151,8788.46,3418.37
165,6177,1438,8332.19,33069.91
2604,5732,511,7516.83,49408.33
2019,6400,2369,8059.73,20253.96
1531,6195,3522,367.28,21822.04
4090,4868,6120,9194.63,72704.02
1797,6540,4449,8050.99,13145.95
519,4015,477,1762.04,46492.79
5849,5664,6843,5170.28,77009.08
2858,5508,4562,8427.52,55674.69
5964,6545,2421,1044.76,54282.35
1367,6624,765,5375.99,31179.32
4543,4733,5944,4192.3,44208.86
3138,6495,6101,4644.85,19996.64
3703,6415,2861,2874.63,41703.94
623,6025,2240,3894.38,54409.97
3394,5191,114,3477.26,14697.09
3468,6921,6309,9050.89,68353.13
1388,6101,900,3486.49,58240.06
1075,4492,5474,3988.34,58295.73
3087,5341,869,9400.4,56014.43
5012,6424,2230,9873.23,64891.79
242,5312,308,6704.43,64778.84
1014,6557,6883,4833.45,54623.65
1517,4426,1649,5184.07,24352.99
2446,6538,4491,5595.53,37438.51
552,4738,286,6635.95,18335.58
5174,6761,4126,1984.92,32225.91
1005,4340,2886,8958.98,51451.31
1444,6129,6438,967.58,26596.83
2782,5245,6512,8467.52,31566.08
1531,4421,5791,3851.76,4510.52
298,5539,5250,2113.59,68952.48
866,4993,3341,4136.88,34841.82
3872,6893,4911,9815.46,39289.67
934,4499,6592,8415.72,8816.84
1981,6889,1202,8806.57,76811.37
811,5098,5911,1560.16,40886.19
1217,5931,4760,1253.21,40719.38
433,5463,5620,3246.71,27905.3
624,5426,5540,6930.87,3195.01
3855,4601,6067,8261.6,76305.14
2753,6812,1394,6487.84,1024.06
4887,6150,3673,1393.5,38704.86
784,6724,2751,5252.26,50615.02
2462,6614,6662,8359.53,78713.89
1154,4267,2825,1518.88,18165.95
4858,4793,1150,3073.6,73056.09
2661,5743,846,5833.32,76678.86
4433,4771,2792,1620.49,35091.56
2036,6709,2977,5554.55,40639.56
879,5370,104,579.11,24966.61
4277,5301,4709,6486.32,75708.62
3780,5438,3021,7887.05,4082.16
2146,4126,1819,4515.83,14845.66
2343,6686,3431,7293.72,41539.86
4005,5128,3757,4575.44,69039.56
4563,6411,773,7339.22,79449.72
3348,6849,747,2810.82,66316.97
438,5242,3015,6690.33,72790.26
5345,5422,6853,1502.59,14438.37
5832,4140,2130,2318.2,62261.06
2028,4221,4745,920.84,25050.14
2202,4687,2304,3611.62,13230.56
1238,4477,2167,8933.29,18160.44
5555,4183,5366,8234.62,24605.16
3760,6695,4086,7130.84,44262.27
1281,6414,4863,2963.57,10466.55
2147,4876,223,4762.04,66486.79
4810,5092,4242,2978.4,54837.42
4982,5821,4444,516.32,37191.99
2936,6201,4482,9112.26,23320.02
5480,6847,2346,1484.06,24241.51
2042,5360,2561,3050.44,9524.24
2228,4234,682,4836.6,72106.88
5406,6878,6139,9624.14,75342.78
325,5654,2217,7843.11,75263.17
5432,6817,5119,4952.38,33291.11
5820,4342,4765,8524.97,7039.2
305,4324,367,6147.61,10527.85
3491,6656,6337,9457.21,44600.67
2963,6596,141,5625.31,5118.85
1083,4965,3971,3192.09,52656.7
1480,5133,5629,5366.85,31009.92
1479,5998,2555,4242.61,3216.98
2069,4774,7004,9304.76,72930.09
2536,4275,6069,7241.13,43394.99
396,6937,5974,8756.33,67110.71
4611,6545,3204,6140.71,16656.86
4006,6748,5902,9621.08,17034.17
1819,5482,6840,7944.05,44830.55
5529,5044,5014,1972.38,37361.53
855,6725,2514,1792.62,19220.17
1578,6744,6808,8983.24,28921.32
4008,4025,2162,9758.79,72566.45
3605,4180,6298,4918.57,37098.91
3899,4417,6363,3685.78,29479.37
5581,4734,6092,5549.99,53037.23
1762,5532,6587,270.39,40624.91
968,6273,5557,1510.36,25995.04
3946,6578,3174,2180.98,6552.75
4564,5987,2152,4124.82,14155.07
3640,4331,6267,7680.82,11470.88
1645,5306,1482,9092.27,30616.2
1619,5808,1317,5774.28,25429.34
4477,6884,2542,8647.19,4235.35
5392,5381,5435,2064.41,17519.85
878,4273,3958,1258.49,19260.88
3059,4351,3946,3698.34,77679.52
4901,4311,6017,7336.99,55431.82
5997,5358,3227,1595.84,12892.45
3265,6789,5830,723.24,70773.31
2592,5542,6567,5363.05,41797.49
5130,6471,3302,2363.62,3544.56
1784,6878,6938,9198.17,11747.5
5602,5975,161,5946.72,20383.3
3636,5393,6390,2704.17,6624.47
3197,6358,5160,3061.87,22624.78
4534,4622,6661,5727.31,64055.38
4901,5870,3871,3686.29,6325.07
3468,5358,5438,6592.15,43787.68
5760,4832,6540,3901.1,29147.88
4992,4469,4114,8058.15,1498.78
2983,5184,3868,3563.61,52628.65
2266,4125,4733,6305.28,27267.58
3838,6588,435,1706.87,43347.6
4071,4462,1558,824.85,76367.77
5971,4128,530,3701.48,1957.54
908,6113,1713,8172.18,6249.79
1577,4582,2384,6868.16,58096.04
4474,6611,827,659.87,27356.42
5368,4503,879,5501.5,66606.48
1245,6043,420,3852.75,32408.56
3664,4809,5004,7778.58,30521.5
453,4551,3716,2738.07,11957.75
857,5515,6069,62.72,72513.62
5894,4143,1429,802.53,74160.48
2076,4961,5578,5011.68,40876.8
3890,5513,192,786.08,47487.62
2813,5622,6212,5336.97,27355.3
5639,6934,5612,4461.01,36104.93
5509,5039,461,890.87,43949.28
5842,6910,4870,9969.75,48853.86
4986,6035,6978,1077.25,37376.52
3797,6465,5929,2521.33,59807.74
2501,5073,6750,5322.33,29047.58
2707,6222,738,5573.41,79344.03
4639,4397,4628,793.84,57428.05
4671,4525,2263,8844.36,12535.72
5698,4915,1965,6688.92,19529.32
736,5477,912,6520.33,41318.37
348,4194,175,9750.07,57900.45
2289,6475,2709,3534.24,33572.41
2550,6241,1957,2246.71,38863.85
2818,4694,6379,2867.89,69574.45
1255,5846,5172,9112.13,33260.13
2114,5017,6411,2067.92,45978.34
5030,6019,2940,2692.21,52797.63
4984,4330,6138,4702.53,62391.31
2513,4653,5400,9152.82,56668.45
5087,6977,405,4967.45,31252.21
5870,5356,6032,4822.95,25591.98
5836,5077,3003,6457.91,73492.63
5053,6113,46,4570.97,76633.55
5223,6729,6428,358.22,23044.17
3381,4535,3625,7607.02,69149.67
2746,4930,5745,1879.62,12435.02
4689,6156,4276,274.55,39379.25
2050,6429,3086,7912.16,62700.42
3840,5597,2022,5040.98,16227.48
241,5280,5292,9089.44,34383.58
3985,4734,5535,1284.77,39910.4
5425,4493,5756,8505.29,41196.94
3511,6500,6848,5089.15,25753.88
1416,6460,2247,7481.61,40902.29
29,5209,5035,3567.13,58523.94
4447,4468,3504,2209.38,52221.04
814,5271,7014,177.39,2706.04
1697,4191,3106,847.85,60110.68
5167,4423,6389,1891.83,52688.97
3881,6449,2847,9138.56,32828.35
3102,4352,2862,4884.37,68538.28
768,4920,3122,9554.75,59926.63
3409,4912,4958,8463.55,4727.09
925,5015,6626,3229.45,43824.39
1198,6929,5133,5131.11,79176.8
604,4812,6565,8124.7,72907.14
5868,6294,3390,1529.07,63697.64
4330,4938,160,5735.44,35386.91
4751,4843,1995,9377.67,67597.8
3521,6329,2718,5895.09,49311.3
5418,5431,3274,5706.54,54871.82
2608,6787,6159,6511.82,898.0
422,5024,5019,4931.37,25678.88
675,6529,4576,7642.28,6648.49
366,6766,2856,6596.07,55351.69
419,6788,6106,7346.54,9395.67
1089,4246,4075,4270.58,23223.91
2113,4468,2889,7751.9,15956.39
561,5527,1610,2576.31,56017.35
5331,6598,2649,5398.82,16551.66
2916,6836,5769,1144.61,34988.95
1651,6803,957,6290.5,14664.29
2273,4839,1417,2889.53,32382.52
1140,6634,1828,8113.86,50216.12
5377,4569,3628,9621.73,594.33
1505,6982,4873,5823.14,41860.37
3637,6408,1480,3416.94,56773.29
2812,6108,469,9686.72,67282.65
5900,4218,667,199.59,68432.86
3662,6400,1332,3073.46,76302.28
2965,4195,3444,2458.84,78603.82
3870,6969,4273,9809.32,42789.47
2537,4259,1766,667.03,17032.88
2466,4724,224,686.32,31904.28
2671,6817,2560,5901.71,26170.84
2802,5581,601,2305.86,45769.24
5092,4384,1903,411.16,4495.02
5452,6242,191,1283.97,75729.36
3921,6783,5517,1585.45,78051.6
1887,5182,5324,1009.08,66401.93
2547,5901,1931,9863.74,24108.35
660,6756,823,6153.17,73395.34
3749,5401,5540,6139.32,68179.85
775,5577,1374,2763.49,26923.61
4231,6235,3814,1395.85,12549.12
3634,6774,1490,437.64,77531.64
1242,5702,3142,5784.2,34708.41
4280,5222,603,3174.38,58026.73
3198,4241,348,4803.11,24894.49
2087,5731,3058,659.94,51419.24
2320,5464,191,3977.24,11169.22
3476,6376,4089,6499.37,49517.86
3249,5521,2486,707.77,25094.32
4875,6277,980,1044.57,58492.5
2849,5272,2262,7643.16,45313.97
3700,5841,2897,7378.27,54014.44
4396,6384,1706,4553.09,60686.37
4675,6139,6597,2987.34,63242.1
5414,6070,4442,1320.67,58532.73
434,4785,1017,6148.26,76661.15
5494,6870,6939,5651.81,49226.9
3179,6509,2317,7682.55,63148.96
3739,5322,3818,8377.96,3357.25
493,6682,5500,9100.65,62280.05
5190,4344,5232,4803.95,64218.85
657,6912,4325,2997.99,2172.1
721,5021,6945,6433.43,67588.06
976,6442,27,123.45,62294.23
929,6946,6084,7668.46,36823.27
5867,6755,5362,5581.42,24361.41
4436,5129,2119,7330.92,6324.02
1147,6918,2372,5065.86,64650.31
1543,6269,2557,7745.83,11423.76
3699,6661,550,5253.41,8912.79
2856,5785,3167,3956.55,10337.66
1456,4508,6394,4144.06,1842.54
1099,5711,3449,333.9,7896.61
5970,5189,4960,1828.98,79651.52
166,6493,6922,8375.78,23471.24
2940,4099,468,650.39,18868.91
2380,5095,2888,7011.72,36475.29
4107,6523,4039,2226.95,5127.09
4350,6086,3294,78.26,60088.99
2397,5560,5200,3489.33,12230.71
1629,5211,3517,4444.28,50941.16
3192,5810,4967,1509.62,60273.71
4179,6688,3005,6819.41,41337.23
5416,4659,6550,9546.17,7641.59
4011,4042,833,4702.96,79767.71
2016,6967,4889,7801.62,40792.77
5957,5697,3779,515.29,33718.29
2644,4372,1046,8142.99,15783.87
2972,6607,2023,6978.07,2799.91
5021,4457,7019,503.58,57802.69
499,4985,1783,5812.08,20907.36
1932,6318,1041,1030.89,61282.14
129,4040,2908,1973.29,12844.67
3900,5846,853,7428.24,29301.72
1911,5788,1053,4566.18,43334.74
2380,4227,3331,9788.19,52565.45
1350,5862,6254,1573.13,54004.65
4520,4772,4240,6847.16,14216.99
73,6520,4969,9369.43,43225.72
441,6923,4555,2508.48,11905.27
4143,5125,6528,213.15,47721.35
2933,4935,5003,6976.57,7194.67
4790,6201,4277,4632.25,28226.87
1238,4976,6396,7647.21,36052.3
5662,4976,387,9615.35,53397.19
4887,5999,4368,4384.11,59818.03
4801,5083,2049,5805.51,34141.65
2576,5316,1240,4423.54,44234.35
1050,5955,5351,4668.69,17652.07
941,6545,2189,4461.29,39405.38
2089,6328,3732,4322.27,19785.8
4144,4138,6192,6400.89,71763.36
2157,4055,5019,3781.45,63450.63
2179,4458,5383,125.11,7236.98
355,5120,1065,9304.73,20296.35
3638,4201,6646,4501.26,40085.09
3691,6909,2395,8083.9,30786.92
2975,4841,1202,325.38,36867.25
2627,6134,5384,4832.45,71279.47
2927,6917,6662,2567.51,33352.81
3564,6161,528,8433.74,29735.48
4888,4650,1873,3664.37,53663.03
4850,5615,4240,4466.57,5285.28
2870,6393,3774,2518.07,76502.67
