consumer_id,rates_id,service_type
5981,2500,Installation of equipment
6935,2501,Installation of equipment
4840,2502,Repair
6113,2503,Energy supply
4496,2504,Installation of equipment
6941,2505,Servicing
5354,2506,Installation of equipment
4183,2507,Energy supply
6630,2508,Consulting
6765,2509,Repair
4236,2510,Installation of equipment
5845,2511,Energy supply
4721,2512,Servicing
6424,2513,Consulting
5134,2514,Repair
6061,2515,Consulting
4363,2516,Consulting
6959,2517,Energy supply
6861,2518,Servicing
4756,2519,Installation of equipment
6530,2520,Consulting
4480,2521,Installation of equipment
5734,2522,Repair
5986,2523,Servicing
6216,2524,Energy supply
6078,2525,Consulting
6104,2526,Servicing
5075,2527,Repair
5107,2528,Servicing
4064,2529,Repair
4100,2530,Repair
5033,2531,Consulting
4712,2532,Consulting
5843,2533,Consulting
6766,2534,Consulting
6822,2535,Servicing
6982,2536,Installation of equipment
6880,2537,Installation of equipment
4991,2538,Installation of equipment
6834,2539,Installation of equipment
5420,2540,Installation of equipment
5503,2541,Repair
4335,2542,Servicing
5915,2543,Installation of equipment
5812,2544,Repair
6466,2545,Installation of equipment
4650,2546,Installation of equipment
6246,2547,Repair
6624,2548,Repair
4300,2549,Consulting
5690,2550,Servicing
6831,2551,Repair
4490,2552,Installation of equipment
5639,2553,Installation of equipment
4843,2554,Energy supply
6618,2555,Consulting
5374,2556,Installation of equipment
5593,2557,Installation of equipment
5781,2558,Installation of equipment
5632,2559,Installation of equipment
6008,2560,Repair
6504,2561,Energy supply
4399,2562,Energy supply
6489,2563,Repair
6265,2564,Energy supply
4373,2565,Repair
4238,2566,Consulting
4072,2567,Servicing
5839,2568,Repair
4623,2569,Energy supply
4257,2570,Consulting
5992,2571,Consulting
5378,2572,Energy supply
5255,2573,Consulting
5013,2574,Consulting
6778,2575,Energy supply
4119,2576,Repair
4876,2577,Installation of equipment
6124,2578,Energy supply
4310,2579,Repair
4617,2580,Repair
4953,2581,Energy supply
5101,2582,Energy supply
6655,2583,Servicing
6766,2584,Consulting
5145,2585,Consulting
5054,2586,Installation of equipment
6684,2587,Servicing
5003,2588,Repair
6163,2589,Energy supply
6942,2590,Installation of equipment
4462,2591,Consulting
4307,2592,Servicing
6773,2593,Energy supply
4495,2594,Energy supply
4946,2595,Consulting
6582,2596,Energy supply
4910,2597,Repair
5264,2598,Installation of equipment
6719,2599,Energy supply
4861,2600,Consulting
6706,2601,Installation of equipment
4569,2602,Consulting
5394,2603,Consulting
4819,2604,Energy supply
6828,2605,Energy supply
6538,2606,Consulting
6755,2607,Repair
4503,2608,Consulting
6652,2609,Servicing
4668,2610,Consulting
4501,2611,Energy supply
6023,2612,Repair
5440,2613,Energy supply
6669,2614,Servicing
5218,2615,Repair
5486,2616,Servicing
6875,2617,Servicing
5360,2618,Repair
6212,2619,Servicing
5965,2620,Repair
5775,2621,Repair
5612,2622,Repair
5432,2623,Servicing
4667,2624,Installation of equipment
5851,2625,Repair
5603,2626,Installation of equipment
6147,2627,Consulting
6028,2628,Consulting
6434,2629,Installation of equipment
6232,2630,Installation of equipment
4830,2631,Consulting
4335,2632,Consulting
5824,2633,Installation of equipment
6558,2634,Installation of equipment
4167,2635,Installation of equipment
5947,2636,Repair
4048,2637,Consulting
4343,2638,Consulting
6072,2639,Installation of equipment
4400,2640,Energy supply
4586,2641,Servicing
5098,2642,Installation of equipment
4932,2643,Installation of equipment
6066,2644,Servicing
4740,2645,Servicing
6153,2646,Installation of equipment
4493,2647,Installation of equipment
6740,2648,Energy supply
6268,2649,Servicing
5633,2650,Repair
6349,2651,Servicing
4003,2652,Energy supply
6336,2653,Energy supply
4487,2654,Servicing
6349,2655,Installation of equipment
4120,2656,Servicing
6379,2657,Installation of equipment
6800,2658,Installation of equipment
6972,2659,Repair
6338,2660,Energy supply
4783,2661,Installation of equipment
5509,2662,Energy supply
4087,2663,Repair
5390,2664,Servicing
4980,2665,Repair
5635,2666,Consulting
6261,2667,Energy supply
6572,2668,Consulting
5149,2669,Installation of equipment
4638,2670,Servicing
4220,2671,Servicing
6075,2672,Servicing
4167,2673,Installation of equipment
6551,2674,Servicing
4918,2675,Consulting
6544,2676,Servicing
4477,2677,Repair
6767,2678,Repair
5708,2679,Servicing
4448,2680,Repair
6065,2681,Installation of equipment
5826,2682,Installation of equipment
5884,2683,Installation of equipment
6982,2684,Energy supply
4675,2685,Consulting
6017,2686,Servicing
5700,2687,Consulting
6225,2688,Energy supply
4728,2689,Consulting
6910,2690,Repair
4725,2691,Installation of equipment
4212,2692,Installation of equipment
4532,2693,Repair
4531,2694,Consulting
4807,2695,Consulting
6642,2696,Energy supply
4812,2697,Servicing
5238,2698,Consulting
6453,2699,Servicing
6849,2700,Consulting
5274,2701,Servicing
4111,2702,Energy supply
4614,2703,Consulting
4239,2704,Installation of equipment
5765,2705,Energy supply
5373,2706,Consulting
5649,2707,Energy supply
6825,2708,Repair
4161,2709,Consulting
4111,2710,Installation of equipment
4115,2711,Installation of equipment
6820,2712,Installation of equipment
5497,2713,Energy supply
5104,2714,Servicing
4057,2715,Energy supply
4067,2716,Installation of equipment
6024,2717,Repair
6234,2718,Installation of equipment
4123,2719,Repair
6984,2720,Consulting
4418,2721,Energy supply
4065,2722,Energy supply
5600,2723,Installation of equipment
5924,2724,Repair
6505,2725,Consulting
5314,2726,Installation of equipment
6588,2727,Energy supply
4764,2728,Energy supply
4838,2729,Consulting
6776,2730,Installation of equipment
6455,2731,Servicing
6972,2732,Consulting
5586,2733,Installation of equipment
6037,2734,Repair
5196,2735,Energy supply
6072,2736,Repair
5013,2737,Consulting
5824,2738,Installation of equipment
4587,2739,Repair
6129,2740,Servicing
6148,2741,Energy supply
5430,2742,Repair
5744,2743,Consulting
6513,2744,Servicing
5628,2745,Consulting
6194,2746,Consulting
5282,2747,Energy supply
6836,2748,Repair
6174,2749,Energy supply
5373,2750,Servicing
5008,2751,Energy supply
6871,2752,Servicing
4158,2753,Repair
6216,2754,Repair
6594,2755,Energy supply
5658,2756,Consulting
4876,2757,Servicing
6668,2758,Consulting
6731,2759,Installation of equipment
4426,2760,Consulting
6530,2761,Repair
6444,2762,Consulting
6613,2763,Energy supply
6947,2764,Servicing
5968,2765,Servicing
5427,2766,Consulting
4430,2767,Installation of equipment
5427,2768,Energy supply
4925,2769,Servicing
5947,2770,Consulting
4750,2771,Consulting
6827,2772,Installation of equipment
4637,2773,Energy supply
4099,2774,Repair
6037,2775,Consulting
6910,2776,Consulting
4003,2777,Energy supply
4588,2778,Installation of equipment
6801,2779,Energy supply
6846,2780,Energy supply
4743,2781,Installation of equipment
4006,2782,Energy supply
6390,2783,Consulting
6672,2784,Consulting
6790,2785,Servicing
6496,2786,Servicing
6206,2787,Repair
5186,2788,Consulting
6188,2789,Energy supply
5697,2790,Installation of equipment
4809,2791,Energy supply
4205,2792,Energy supply
6698,2793,Servicing
6997,2794,Servicing
6264,2795,Servicing
4038,2796,Consulting
4614,2797,Repair
4232,2798,Repair
5601,2799,Consulting
4125,2800,Installation of equipment
4011,2801,Installation of equipment
4611,2802,Installation of equipment
6635,2803,Energy supply
6965,2804,Installation of equipment
5190,2805,Consulting
4693,2806,Energy supply
6588,2807,Servicing
4622,2808,Consulting
4931,2809,Repair
4326,2810,Installation of equipment
4907,2811,Repair
5233,2812,Energy supply
5603,2813,Consulting
5253,2814,Consulting
4061,2815,Repair
6122,2816,Servicing
5026,2817,Servicing
5671,2818,Installation of equipment
4631,2819,Energy supply
6119,2820,Energy supply
4533,2821,Servicing
6559,2822,Consulting
4428,2823,Consulting
4498,2824,Consulting
5138,2825,Consulting
6495,2826,Servicing
4522,2827,Consulting
6726,2828,Consulting
5667,2829,Servicing
5110,2830,Servicing
6280,2831,Energy supply
4127,2832,Consulting
6326,2833,Consulting
6525,2834,Consulting
6460,2835,Repair
5051,2836,Servicing
4795,2837,Servicing
5756,2838,Energy supply
4919,2839,Energy supply
4290,2840,Servicing
5177,2841,Installation of equipment
4343,2842,Repair
5140,2843,Servicing
5816,2844,Consulting
6193,2845,Servicing
5437,2846,Installation of equipment
5290,2847,Installation of equipment
4574,2848,Energy supply
6461,2849,Energy supply
4069,2850,Repair
4097,2851,Installation of equipment
4790,2852,Repair
5242,2853,Servicing
5567,2854,Consulting
4427,2855,Installation of equipment
6391,2856,Repair
5222,2857,Repair
6192,2858,Energy supply
4108,2859,Installation of equipment
6505,2860,Installation of equipment
6593,2861,Servicing
6365,2862,Energy supply
5381,2863,Installation of equipment
5200,2864,Servicing
4427,2865,Repair
5182,2866,Installation of equipment
4053,2867,Repair
4272,2868,Installation of equipment
4464,2869,Energy supply
5160,2870,Servicing
5086,2871,Servicing
5386,2872,Repair
5611,2873,Installation of equipment
4372,2874,Energy supply
5672,2875,Consulting
5836,2876,Repair
6561,2877,Repair
4805,2878,Installation of equipment
6347,2879,Installation of equipment
4431,2880,Consulting
5603,2881,Installation of equipment
5164,2882,Consulting
5907,2883,Energy supply
4264,2884,Installation of equipment
5865,2885,Energy supply
6735,2886,Servicing
4232,2887,Servicing
6809,2888,Servicing
6007,2889,Repair
6339,2890,Consulting
4338,2891,Energy supply
5252,2892,Servicing
4150,2893,Consulting
5349,2894,Servicing
4104,2895,Energy supply
4826,2896,Repair
6170,2897,Installation of equipment
5753,2898,Consulting
6802,2899,Energy supply
5384,2900,Servicing
4301,2901,Energy supply
6759,2902,Repair
5782,2903,Energy supply
6220,2904,Installation of equipment
6463,2905,Repair
6111,2906,Servicing
5219,2907,Consulting
4259,2908,Consulting
5715,2909,Repair
5466,2910,Energy supply
6072,2911,Installation of equipment
6647,2912,Energy supply
4859,2913,Consulting
4395,2914,Repair
5445,2915,Repair
6919,2916,Repair
4486,2917,Repair
5346,2918,Repair
4252,2919,Repair
4350,2920,Servicing
5999,2921,Energy supply
6638,2922,Energy supply
4884,2923,Energy supply
6127,2924,Repair
4029,2925,Repair
4848,2926,Installation of equipment
4973,2927,Consulting
4013,2928,Energy supply
6256,2929,Repair
4381,2930,Installation of equipment
6464,2931,Installation of equipment
5471,2932,Repair
6267,2933,Repair
6640,2934,Repair
6566,2935,Installation of equipment
5247,2936,Servicing
6425,2937,Energy supply
5626,2938,Energy supply
5287,2939,Servicing
5386,2940,Servicing
5672,2941,Servicing
6454,2942,Consulting
5621,2943,Installation of equipment
6510,2944,Energy supply
4031,2945,Repair
5570,2946,Repair
5837,2947,Repair
6167,2948,Repair
5636,2949,Repair
4047,2950,Repair
5567,2951,Energy supply
5366,2952,Energy supply
4393,2953,Servicing
6683,2954,Installation of equipment
5684,2955,Servicing
5049,2956,Consulting
6147,2957,Repair
5396,2958,Installation of equipment
4050,2959,Installation of equipment
4680,2960,Consulting
5104,2961,Energy supply
4169,2962,Installation of equipment
4019,2963,Consulting
5132,2964,Energy supply
4770,2965,Consulting
4137,2966,Consulting
6118,2967,Energy supply
5815,2968,Servicing
5756,2969,Energy supply
5153,2970,Repair
5151,2971,Energy supply
5117,2972,Installation of equipment
6594,2973,Servicing
5035,2974,Installation of equipment
5164,2975,Consulting
4387,2976,Servicing
5974,2977,Energy supply
5076,2978,Repair
4428,2979,Energy supply
5048,2980,Servicing
6867,2981,Installation of equipment
4310,2982,Servicing
5633,2983,Consulting
5665,2984,Consulting
5705,2985,Energy supply
4540,2986,Energy supply
5458,2987,Repair
4228,2988,Repair
4576,2989,Installation of equipment
5943,2990,Installation of equipment
4959,2991,Installation of equipment
5694,2992,Energy supply
4206,2993,Installation of equipment
5477,2994,Servicing
6908,2995,Repair
4056,2996,Repair
6179,2997,Energy supply
6070,2998,Consulting
4375,2999,Servicing
5356,3000,Repair
5443,3001,Repair
4407,3002,Installation of equipment
4669,3003,Energy supply
6653,3004,Servicing
4094,3005,Energy supply
4536,3006,Installation of equipment
6357,3007,Repair
5166,3008,Servicing
4751,3009,Energy supply
4939,3010,Energy supply
4251,3011,Consulting
5081,3012,Energy supply
6773,3013,Energy supply
4793,3014,Energy supply
5923,3015,Energy supply
4857,3016,Repair
4799,3017,Installation of equipment
5713,3018,Energy supply
6279,3019,Installation of equipment
6763,3020,Servicing
4488,3021,Servicing
4715,3022,Repair
4976,3023,Repair
6999,3024,Servicing
4179,3025,Installation of equipment
6124,3026,Servicing
4966,3027,Repair
5706,3028,Consulting
5449,3029,Energy supply
4765,3030,Installation of equipment
5494,3031,Servicing
4926,3032,Repair
6797,3033,Consulting
6559,3034,Consulting
4209,3035,Energy supply
5058,3036,Repair
6808,3037,Energy supply
4128,3038,Consulting
5775,3039,Servicing
5250,3040,Servicing
5529,3041,Consulting
4989,3042,Repair
5701,3043,Repair
5697,3044,Repair
6556,3045,Energy supply
4498,3046,Energy supply
5360,3047,Repair
6912,3048,Installation of equipment
4473,3049,Repair
5853,3050,Installation of equipment
5731,3051,Energy supply
5428,3052,Repair
5908,3053,Servicing
4378,3054,Consulting
4375,3055,Servicing
5868,3056,Servicing
6739,3057,Repair
4479,3058,Servicing
6570,3059,Repair
5327,3060,Servicing
4228,3061,Energy supply
4061,3062,Energy supply
4630,3063,Energy supply
6440,3064,Energy supply
4047,3065,Installation of equipment
5107,3066,Servicing
6930,3067,Consulting
4934,3068,Installation of equipment
4024,3069,Installation of equipment
6990,3070,Consulting
5198,3071,Energy supply
4231,3072,Energy supply
5100,3073,Installation of equipment
6668,3074,Installation of equipment
4400,3075,Repair
5172,3076,Consulting
4941,3077,Consulting
6924,3078,Repair
4491,3079,Repair
6287,3080,Repair
6471,3081,Energy supply
5122,3082,Energy supply
5327,3083,Installation of equipment
4030,3084,Repair
4920,3085,Installation of equipment
4254,3086,Energy supply
6269,3087,Energy supply
6444,3088,Repair
4389,3089,Servicing
6955,3090,Energy supply
5625,3091,Installation of equipment
6218,3092,Servicing
5410,3093,Energy supply
6403,3094,Repair
5525,3095,Consulting
4065,3096,Consulting
5950,3097,Energy supply
5514,3098,Repair
5058,3099,Repair
6048,3100,Installation of equipment
6587,3101,Energy supply
6994,3102,Energy supply
4227,3103,Servicing
4126,3104,Energy supply
6221,3105,Energy supply
5583,3106,Installation of equipment
5989,3107,Repair
6392,3108,Consulting
5395,3109,Repair
5601,3110,Installation of equipment
5062,3111,Energy supply
5754,3112,Consulting
4883,3113,Consulting
4952,3114,Repair
4020,3115,Installation of equipment
4359,3116,Consulting
6857,3117,Installation of equipment
4842,3118,Repair
5925,3119,Energy supply
4159,3120,Servicing
5270,3121,Energy supply
4721,3122,Energy supply
4401,3123,Energy supply
5523,3124,Repair
4216,3125,Servicing
6835,3126,Servicing
4637,3127,Servicing
4013,3128,Energy supply
4992,3129,Consulting
6809,3130,Consulting
4378,3131,Installation of equipment
6201,3132,Energy supply
6531,3133,Installation of equipment
5898,3134,Repair
6093,3135,Installation of equipment
6863,3136,Repair
4308,3137,Servicing
4397,3138,Consulting
6742,3139,Repair
4373,3140,Repair
6226,3141,Installation of equipment
4203,3142,Energy supply
6696,3143,Energy supply
5182,3144,Servicing
5205,3145,Servicing
5668,3146,Energy supply
6965,3147,Repair
4569,3148,Repair
4311,3149,Servicing
6541,3150,Energy supply
6611,3151,Consulting
5068,3152,Repair
4267,3153,Servicing
5050,3154,Repair
5255,3155,Energy supply
6272,3156,Energy supply
6513,3157,Consulting
6222,3158,Servicing
5617,3159,Servicing
4122,3160,Repair
5656,3161,Installation of equipment
5714,3162,Repair
4270,3163,Consulting
5895,3164,Energy supply
4756,3165,Servicing
4067,3166,Installation of equipment
5373,3167,Installation of equipment
4840,3168,Consulting
6780,3169,Energy supply
6503,3170,Servicing
5168,3171,Consulting
6246,3172,Installation of equipment
6028,3173,Repair
5884,3174,Energy supply
4811,3175,Consulting
5263,3176,Servicing
4646,3177,Energy supply
5092,3178,Servicing
6979,3179,Consulting
5060,3180,Consulting
4094,3181,Energy supply
4823,3182,Energy supply
6212,3183,Consulting
6566,3184,Servicing
4342,3185,Repair
4916,3186,Energy supply
5211,3187,Servicing
6259,3188,Servicing
6040,3189,Energy supply
6016,3190,Repair
6223,3191,Consulting
4356,3192,Repair
5679,3193,Installation of equipment
5713,3194,Consulting
4032,3195,Consulting
4828,3196,Servicing
5223,3197,Energy supply
4165,3198,Servicing
4196,3199,Servicing
5004,3200,Consulting
5392,3201,Servicing
5945,3202,Consulting
4927,3203,Repair
4713,3204,Consulting
6893,3205,Energy supply
5357,3206,Servicing
6592,3207,Installation of equipment
4500,3208,Installation of equipment
5889,3209,Servicing
5221,3210,Servicing
6215,3211,Consulting
6338,3212,Energy supply
6266,3213,Installation of equipment
6380,3214,Repair
6089,3215,Energy supply
6763,3216,Servicing
4034,3217,Installation of equipment
4741,3218,Repair
5564,3219,Servicing
4774,3220,Consulting
4219,3221,Energy supply
4767,3222,Installation of equipment
6585,3223,Repair
4431,3224,Servicing
6588,3225,Installation of equipment
6581,3226,Energy supply
4738,3227,Installation of equipment
5850,3228,Installation of equipment
4793,3229,Servicing
4432,3230,Consulting
6312,3231,Installation of equipment
4215,3232,Installation of equipment
6369,3233,Servicing
5541,3234,Repair
4449,3235,Repair
5399,3236,Energy supply
4134,3237,Servicing
5060,3238,Repair
6550,3239,Energy supply
5296,3240,Energy supply
5878,3241,Energy supply
6375,3242,Consulting
6501,3243,Installation of equipment
6957,3244,Energy supply
5240,3245,Repair
6351,3246,Repair
6881,3247,Installation of equipment
4863,3248,Repair
6826,3249,Consulting
5011,3250,Servicing
4560,3251,Installation of equipment
6944,3252,Energy supply
5699,3253,Installation of equipment
4294,3254,Energy supply
6870,3255,Consulting
5594,3256,Consulting
6060,3257,Installation of equipment
4796,3258,Installation of equipment
6533,3259,Installation of equipment
5408,3260,Servicing
4552,3261,Servicing
4809,3262,Consulting
6827,3263,Servicing
6257,3264,Servicing
5790,3265,Installation of equipment
6174,3266,Consulting
6682,3267,Installation of equipment
4309,3268,Energy supply
5622,3269,Energy supply
5877,3270,Servicing
6437,3271,Servicing
5740,3272,Servicing
5069,3273,Consulting
4652,3274,Installation of equipment
5221,3275,Repair
5493,3276,Repair
4076,3277,Servicing
6873,3278,Energy supply
4629,3279,Servicing
4924,3280,Energy supply
4275,3281,Servicing
6125,3282,Energy supply
4660,3283,Energy supply
6482,3284,Energy supply
6359,3285,Installation of equipment
4153,3286,Servicing
5257,3287,Servicing
4593,3288,Energy supply
5541,3289,Consulting
5969,3290,Repair
4463,3291,Energy supply
4734,3292,Consulting
4612,3293,Energy supply
6486,3294,Installation of equipment
6857,3295,Servicing
6932,3296,Servicing
4218,3297,Repair
5370,3298,Consulting
4102,3299,Consulting
6396,3300,Repair
6740,3301,Repair
4231,3302,Energy supply
4049,3303,Energy supply
5465,3304,Repair
6382,3305,Consulting
5830,3306,Energy supply
5321,3307,Repair
6592,3308,Energy supply
6432,3309,Energy supply
6692,3310,Repair
4591,3311,Repair
4826,3312,Repair
5763,3313,Servicing
6875,3314,Energy supply
5741,3315,Repair
4304,3316,Installation of equipment
5420,3317,Repair
5011,3318,Repair
5124,3319,Installation of equipment
6121,3320,Installation of equipment
5989,3321,Energy supply
5523,3322,Consulting
4842,3323,Repair
5911,3324,Consulting
5401,3325,Repair
4035,3326,Servicing
6686,3327,Installation of equipment
6175,3328,Repair
5022,3329,Servicing
4179,3330,Repair
4170,3331,Energy supply
4318,3332,Repair
5274,3333,Servicing
5883,3334,Servicing
5670,3335,Servicing
6225,3336,Installation of equipment
6906,3337,Consulting
4497,3338,Repair
5297,3339,Servicing
5953,3340,Repair
4948,3341,Repair
6974,3342,Consulting
4236,3343,Repair
6513,3344,Consulting
4182,3345,Installation of equipment
4721,3346,Installation of equipment
5423,3347,Repair
4846,3348,Consulting
4919,3349,Repair
4086,3350,Energy supply
4317,3351,Energy supply
5540,3352,Consulting
6475,3353,Energy supply
6772,3354,Repair
4681,3355,Servicing
6727,3356,Repair
4361,3357,Consulting
5640,3358,Consulting
6964,3359,Repair
4315,3360,Consulting
4646,3361,Energy supply
6314,3362,Installation of equipment
4769,3363,Consulting
5237,3364,Energy supply
4253,3365,Consulting
4780,3366,Consulting
5031,3367,Repair
4391,3368,Installation of equipment
6486,3369,Consulting
6334,3370,Energy supply
4509,3371,Energy supply
4502,3372,Installation of equipment
6180,3373,Repair
4065,3374,Energy supply
5938,3375,Installation of equipment
6641,3376,Servicing
6764,3377,Installation of equipment
5970,3378,Repair
6567,3379,Energy supply
6786,3380,Consulting
4503,3381,Installation of equipment
6997,3382,Servicing
6461,3383,Consulting
4453,3384,Consulting
4284,3385,Repair
4198,3386,Servicing
6399,3387,Servicing
6978,3388,Servicing
4388,3389,Repair
4931,3390,Consulting
4042,3391,Consulting
4585,3392,Servicing
6080,3393,Installation of equipment
5648,3394,Servicing
5555,3395,Repair
6330,3396,Repair
6085,3397,Repair
6140,3398,Energy supply
5218,3399,Energy supply
4470,3400,Energy supply
6179,3401,Servicing
4245,3402,Consulting
6006,3403,Repair
6742,3404,Servicing
4097,3405,Installation of equipment
6615,3406,Servicing
6080,3407,Installation of equipment
5851,3408,Servicing
5936,3409,Consulting
6498,3410,Repair
4319,3411,Repair
4334,3412,Servicing
4024,3413,Consulting
6619,3414,Servicing
5815,3415,Servicing
6773,3416,Installation of equipment
5746,3417,Consulting
4821,3418,Energy supply
6113,3419,Repair
5205,3420,Repair
4062,3421,Installation of equipment
5995,3422,Consulting
4118,3423,Servicing
5993,3424,Servicing
6152,3425,Consulting
6679,3426,Installation of equipment
6732,3427,Energy supply
4822,3428,Consulting
4155,3429,Consulting
5291,3430,Energy supply
5581,3431,Repair
4766,3432,Energy supply
6010,3433,Energy supply
4142,3434,Servicing
5407,3435,Consulting
5900,3436,Installation of equipment
4441,3437,Servicing
5188,3438,Consulting
6034,3439,Repair
5381,3440,Energy supply
4505,3441,Installation of equipment
6159,3442,Repair
6565,3443,Servicing
5612,3444,Consulting
5515,3445,Consulting
6811,3446,Repair
6254,3447,Installation of equipment
4683,3448,Installation of equipment
5139,3449,Energy supply
6239,3450,Installation of equipment
6643,3451,Installation of equipment
6370,3452,Consulting
4078,3453,Consulting
5704,3454,Repair
5074,3455,Consulting
4521,3456,Installation of equipment
6882,3457,Repair
4920,3458,Servicing
6212,3459,Consulting
4589,3460,Energy supply
5024,3461,Consulting
5744,3462,Installation of equipment
6273,3463,Energy supply
4712,3464,Servicing
6787,3465,Installation of equipment
6571,3466,Installation of equipment
5926,3467,Servicing
4781,3468,Servicing
6714,3469,Energy supply
4496,3470,Installation of equipment
4038,3471,Servicing
6640,3472,Servicing
4176,3473,Consulting
6319,3474,Installation of equipment
5021,3475,Servicing
6288,3476,Energy supply
6129,3477,Installation of equipment
5511,3478,Consulting
6044,3479,Installation of equipment
4908,3480,Consulting
4435,3481,Consulting
4394,3482,Energy supply
5294,3483,Repair
5257,3484,Servicing
4365,3485,Energy supply
4355,3486,Consulting
5741,3487,Installation of equipment
4056,3488,Installation of equipment
5595,3489,Energy supply
4225,3490,Installation of equipment
5898,3491,Installation of equipment
6580,3492,Installation of equipment
6311,3493,Consulting
4204,3494,Consulting
4235,3495,Installation of equipment
6661,3496,Servicing
5966,3497,Repair
6255,3498,Energy supply
6874,3499,Servicing
6959,3500,Installation of equipment
6410,3501,Energy supply
6790,3502,Consulting
6987,3503,Consulting
6694,3504,Consulting
4560,3505,Consulting
4153,3506,Servicing
5922,3507,Energy supply
6946,3508,Consulting
5353,3509,Repair
5150,3510,Consulting
4336,3511,Servicing
5555,3512,Installation of equipment
6379,3513,Installation of equipment
5260,3514,Installation of equipment
6844,3515,Installation of equipment
5380,3516,Installation of equipment
5225,3517,Energy supply
5086,3518,Consulting
6267,3519,Consulting
4274,3520,Energy supply
4170,3521,Consulting
5243,3522,Consulting
6583,3523,Repair
4444,3524,Consulting
6445,3525,Energy supply
5713,3526,Repair
5781,3527,Servicing
6078,3528,Installation of equipment
5494,3529,Servicing
4044,3530,Repair
6454,3531,Installation of equipment
6230,3532,Installation of equipment
5535,3533,Repair
5360,3534,Installation of equipment
4383,3535,Energy supply
4893,3536,Energy supply
4617,3537,Installation of equipment
6655,3538,Consulting
6975,3539,Consulting
5143,3540,Servicing
4203,3541,Repair
5314,3542,Servicing
5119,3543,Repair
6741,3544,Repair
4666,3545,Servicing
5506,3546,Consulting
6746,3547,Consulting
6065,3548,Consulting
4716,3549,Repair
5434,3550,Repair
5786,3551,Energy supply
4852,3552,Energy supply
5103,3553,Installation of equipment
5832,3554,Consulting
4239,3555,Energy supply
6210,3556,Repair
5767,3557,Servicing
4795,3558,Servicing
4498,3559,Servicing
6656,3560,Installation of equipment
5301,3561,Consulting
4776,3562,Consulting
5434,3563,Servicing
4681,3564,Consulting
6204,3565,Installation of equipment
4564,3566,Consulting
6108,3567,Repair
5990,3568,Repair
6506,3569,Repair
6118,3570,Consulting
6993,3571,Consulting
5906,3572,Installation of equipment
4603,3573,Servicing
4222,3574,Servicing
4272,3575,Consulting
4707,3576,Repair
5200,3577,Consulting
6471,3578,Repair
6467,3579,Repair
4573,3580,Consulting
6723,3581,Installation of equipment
5714,3582,Installation of equipment
5296,3583,Servicing
5713,3584,Repair
6041,3585,Installation of equipment
5723,3586,Energy supply
6628,3587,Energy supply
6200,3588,Installation of equipment
5338,3589,Energy supply
6555,3590,Repair
5930,3591,Servicing
6820,3592,Installation of equipment
4631,3593,Servicing
6863,3594,Installation of equipment
4103,3595,Installation of equipment
5130,3596,Servicing
6844,3597,Consulting
6156,3598,Consulting
5094,3599,Installation of equipment
4636,3600,Consulting
6054,3601,Consulting
4545,3602,Consulting
5953,3603,Consulting
5999,3604,Installation of equipment
6975,3605,Servicing
4780,3606,Repair
6616,3607,Repair
6087,3608,Consulting
4347,3609,Repair
6821,3610,Repair
4452,3611,Consulting
4760,3612,Consulting
6819,3613,Servicing
6441,3614,Installation of equipment
6375,3615,Installation of equipment
6317,3616,Repair
6440,3617,Repair
5116,3618,Installation of equipment
4978,3619,Installation of equipment
4684,3620,Installation of equipment
4662,3621,Servicing
6645,3622,Energy supply
4848,3623,Energy supply
6181,3624,Energy supply
5125,3625,Repair
6112,3626,Repair
5223,3627,Consulting
6657,3628,Servicing
6631,3629,Energy supply
6577,3630,Servicing
6106,3631,Servicing
5416,3632,Servicing
6690,3633,Installation of equipment
5593,3634,Consulting
5330,3635,Energy supply
5123,3636,Consulting
4939,3637,Installation of equipment
4529,3638,Servicing
5473,3639,Installation of equipment
4208,3640,Consulting
5749,3641,Consulting
4734,3642,Servicing
4156,3643,Installation of equipment
5631,3644,Repair
4805,3645,Installation of equipment
4073,3646,Servicing
6790,3647,Servicing
5472,3648,Consulting
4800,3649,Installation of equipment
5585,3650,Energy supply
5392,3651,Servicing
6163,3652,Energy supply
4358,3653,Repair
5099,3654,Installation of equipment
6100,3655,Energy supply
4860,3656,Repair
5516,3657,Servicing
5451,3658,Energy supply
4835,3659,Energy supply
4723,3660,Consulting
5541,3661,Energy supply
6769,3662,Repair
5270,3663,Repair
4631,3664,Repair
6937,3665,Repair
4264,3666,Installation of equipment
6186,3667,Energy supply
6558,3668,Servicing
5780,3669,Installation of equipment
4795,3670,Servicing
4379,3671,Installation of equipment
4635,3672,Consulting
4934,3673,Repair
4083,3674,Servicing
4724,3675,Consulting
4425,3676,Installation of equipment
6656,3677,Repair
4391,3678,Repair
5917,3679,Servicing
5820,3680,Repair
5300,3681,Installation of equipment
6857,3682,Repair
4927,3683,Consulting
4805,3684,Consulting
4806,3685,Servicing
6592,3686,Repair
4813,3687,Installation of equipment
4173,3688,Energy supply
6783,3689,Energy supply
6775,3690,Repair
5866,3691,Repair
4678,3692,Installation of equipment
6778,3693,Energy supply
6351,3694,Repair
5493,3695,Energy supply
4772,3696,Repair
6326,3697,Consulting
6356,3698,Repair
6948,3699,Installation of equipment
6336,3700,Energy supply
4785,3701,Energy supply
6330,3702,Consulting
4933,3703,Installation of equipment
5331,3704,Repair
